id,ime,cena,1.registracija,Prevoženih,Gorivo,Menjalnik,Motor,Baterija,Starost
22766722,Mercedes-Benz E-Razred E 250 BlueTEC T Avantgarde + Vlečna kljuka ,10800.0,2015,305000 km,diesel motor,ročni menjalnik,"2143 ccm, 150 kW / 204 KM",,
22766721,Mercedes-Benz GLK-Razred GLK 250 CDI 4MATIC BlueEFICIENCY Avt.,10499.0,2011,275000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22766438,Mercedes-Benz V-Razred V 300 d 4MATIC dolgi AMG-LINE,55450.0,2021,33150 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22766430,Mercedes-Benz A-Razred A 180D STYLE I AVT I LED I NAVI I USNJE,9790.0,2018,307000 km,diesel motor,avtomatski menjalnik,"1461 ccm, 80 kW / 109 KM",,
22766295,Mercedes-Benz C-Razred C 220 CDI-AUT-AMG LINE-VIRTUAL-PANORAMA HEAD UP...,16950.0,2019,209000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22766280,Mercedes-Benz C-Razred 250CDI-AUT-63 AMG LOOK-LIZING ZA TUJCE-FUL LED,16950.0,2018,256000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22766275,Mercedes-Benz CLA Shooting Brake 2.0D 200D LED |KAMERA|USNJE|2-CON.KLIMA,,2023,123749 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22766221,Mercedes-Benz C-Razred C 220 d 4MATIC Aut. LED-LANE-NAVIG-KAM-ACC,15499.0,2018,200310 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22765974,Mercedes-Benz GLB-Razred 200d AMG+LED+ALU+KAMERA+7SEDEŽEV+NAVI+VIRTUAL,27500.0,2022,139500 km,diesel motor,avtomatski menjalnik,"1950 ccm, 110 kW / 150 KM",,
22765958,Mercedes-Benz B-Razred ,10000.0,2016,220000 km,diesel motor,ročni menjalnik,"2143 ccm, 100 kW / 136 KM",,
22765788,Mercedes-Benz GLC-Razred 220d|4Matic|AMG|Pano|ACC|Memory|HUD|360K|Gretje|,49990.0,2023,75000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22765760,Mercedes-Benz E-Razred E 200 AMG Line Avt.,35500.0,2019,76000 km,diesel motor,avtomatski menjalnik,"1991 ccm, 110 kW / 150 KM",,
22765727,Mercedes-Benz C-Razred C 220 d 4MATIC T AMG Line Avt.+F1+PANO+VK+ZELO LEP,26490.0,2020,108450 km,diesel motor,avtomatski menjalnik,"1950 ccm, 143 kW / 194 KM",,
22765639,Mercedes-Benz S-Razred S 350 d 4MATIC ,54800.0,2021,194400 km,diesel motor,avtomatski menjalnik,"2925 ccm, 210 kW / 286 KM",,
22765588,Mercedes-Benz E-Razred E Coupe 220 CDI,13490.0,2013,345000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22765450,Mercedes-Benz GLC-Razred GLC 250 d 4MATIC  Avt. 1.lastnik,22200.0,2017,195505 km,diesel motor,avtomatski menjalnik,"2143 ccm, 150 kW / 204 KM",,
22765419,Mercedes-Benz S-Razred S350 BlueTEC 4MATIC L SLO ODLIČEN KAM PANO NAVI...,22490.0,2012,125648 km,diesel motor,avtomatski menjalnik,"2987 ccm, 190 kW / 258 KM",,
22765308,Mercedes-Benz A-Razred A 160+SLOVENSKI+1.LASTNIK+SAMO 114.000KM+ODLIČEN..,,2019,114000 km,bencinski motor,ročni menjalnik,"1332 ccm, 80 kW / 109 KM",,
22765279,Mercedes-Benz A-Razred 200 AMG Line |Kamera|Navi|Gretje|SLO|1.Lastnik|,29990.0,2023,53500 km,bencinski motor,avtomatski menjalnik,"1332 ccm, 120 kW / 163 KM",,
22765171,Mercedes-Benz CLE-Razred Coupe 300 4MATIC AMG Line |Pano|Burmester|360K|ACC,61990.0,2025,5500 km,bencinski motor,avtomatski menjalnik,"1999 ccm, 190 kW / 258 KM",,
22690993,Mercedes-Benz GLK-Razred GLK 200 CDI Aut. SPORT ODLIČEN,13444.0,2013,199414 km,diesel motor,avtomatski menjalnik,"2143 ccm, 105 kW / 143 KM",,
22765155,Mercedes-Benz E-Razred E 220 CDI AVANTGARDE+XENON+NAVI+MENJAVA,10950.0,2014,254000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22765069,Mercedes-Benz A-Razred A 200 CDI AMG SPORT-PANORAMA-XENON-BREZ POLOGA,10990.0,2013,236000 km,diesel motor,ročni menjalnik,"1796 ccm, 100 kW / 136 KM",,
22764050,Mercedes-Benz ML-Razred 350 CDI 4Matic - SLO -2. LASTNIK -ODLIČNO OHRANJEN,11990.0,2011,232000 km,diesel motor,avtomatski menjalnik,"2987 ccm, 170 kW / 231 KM",,
22764917,Mercedes-Benz CLA Shooting Brake CLA 180 d Shooting Brake AMG Line Avt. XENON-LED.,22899.0,2020,125999 km,diesel motor,avtomatski menjalnik,"1461 ccm, 85 kW / 116 KM",,
22712784,Mercedes-Benz GLC-Razred GLC 220d 4MATIC Avantgarde,73647.0,2026,500 km,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,
22764820,Mercedes-Benz C-Razred C 220 CDI T,3500.0,2014,460000 km,diesel motor,ročni menjalnik,"2143 ccm, 125 kW / 170 KM",,
21970688,Mercedes-Benz S-Razred 400d 4M AMG|DIGITAL-LIGHT|HUD|ACC|PANO|SOFT|K-360°,88990.0,2022,78000 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
21961730,Mercedes-Benz GLS-Razred 450d 4M AMG|MULTIBEAM|ACC|HUD|K360°|PANO|AIR|F1|TV,113990.0,2024,44000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22764636,Mercedes-Benz A-Razred A 180 Style-KAMERA-NAVI,9499.0,2013,189040 km,bencinski motor,ročni menjalnik,"1595 ccm, 90 kW / 122 KM",,
22764516,Mercedes-Benz E-Razred E 270 CDI Elegance,990.0,2001,350000 km,diesel motor,ročni menjalnik,"2685 ccm, 125 kW / 170 KM",,
22764431,Mercedes-Benz ML-Razred ML 320 Avt. - KLJUKA,1990.0,1999,322838 km,bencinski motor,avtomatski menjalnik,"3199 ccm, 160 kW / 218 KM",,
22764250,Mercedes-Benz B-Razred B 200 d Style,10900.0,2017,284400 km,diesel motor,ročni menjalnik,"2143 ccm, 100 kW / 136 KM",,
22764186,Mercedes-Benz C-Razred 220 CDI AUT. AVANTGARDE AMG line,7990.0,2012,265000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22764044,Mercedes-Benz E-Razred E Coupe 300d AMG Line CRYSTAL.ACC.VZR.KAM ,31000.0,2019,91000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 180 kW / 245 KM",,
22763986,Mercedes-Benz C-Razred 220d - AMG Line - Digital - Asistence - Burmester,37990.0,2021,66000 km,diesel motor,avtomatski menjalnik,"1993 ccm, 162 kW / 220 KM",,
22763977,Mercedes-Benz SLK-Razred SLK 200 Kompressor,7500.0,2004,205000 km,bencinski motor,avtomatski menjalnik,"1795 ccm, 120 kW / 163 KM",,
22763956,Mercedes-Benz GLC coupe 220d 4M - AMG Line - Keyless - LED  - Kamera -Usnj,22990.0,2018,215000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22763887,Mercedes-Benz A-Razred KAMERA VIRTUALNI ŠTEV...,14900.0,2019,129500 km,bencinski motor,ročni menjalnik,"1332 ccm, 80 kW / 109 KM",,
22763754,Mercedes-Benz GLK-Razred GLK 220 CDI 4MATIC BlueEFICIENCY Avt.,10400.0,2011,275000 km,diesel motor,avtomatski menjalnik,"2143 ccm, 125 kW / 170 KM",,
22763730,Mercedes-Benz E-Razred E BlueEFFICIENCY 200 CDI Elegance,9990.0,2010,340000 km,diesel motor,ročni menjalnik,"2143 ccm, 100 kW / 136 KM",,
22763622,Mercedes-Benz SLK-Razred SLK 200 Roadster,4250.0,1996,176176 km,bencinski motor,ročni menjalnik,"1998 ccm, 100 kW / 136 KM",,
22763574,Mercedes-Benz V-Razred V 250 d Avt. AMG,41000.0,2019,135000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 140 kW / 190 KM",,
22763557,Mercedes-Benz EQC 400 4MATIC AMG Line SUBVENCIJA 3000.- EUR,40900.0,2021,120000 km,elektro pogon,,300 kW,80 kWh,
22763532,Mercedes-Benz G-Razred 270 CDI,36700.0,2002,360000 km,diesel motor,avtomatski menjalnik,"2699 ccm, 115 kW / 156 KM",,
19069742,Mercedes-Benz G-Razred G 500 SPECIAL EDITION - STRONGER THAN DIAMONDS ,219219.0,2024,541 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 310 kW / 421 KM",,
22647441,Mercedes-Benz S-Razred 350d 4MATIC Long AMG Line DIGITAL-L-HEAD-HLAJ-SED-,201499.0,,,diesel motor,avtomatski menjalnik,"2989 ccm, 230 kW / 313 KM",,NOVO
22111584,Mercedes-Benz S-Razred 350d 4MATIC Long AMG Line DIGITAL-L-HEAD-HLAJ-SED-,199000.0,,,diesel motor,avtomatski menjalnik,"2989 ccm, 230 kW / 313 KM",,NOVO
22582300,Mercedes-Benz S-Razred S 580 4MATIC L Avt.,199000.0,2026,100 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 395 kW / 537 KM",,
21847273,Mercedes-Benz G-Razred AMG G 63 Brabus 700,193989.0,2020,58632 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 515 kW / 700 KM",,
22768667,Mercedes-Benz G-Razred G 63 AMG BRABUS 700,190888.0,2016,70000 km,bencinski motor,avtomatski menjalnik,"5461 ccm, 515 kW / 700 KM",,
22063972,Mercedes-Benz S-Razred S63-AMG-L-805KM-E-PERFORMANCE-4X-HLAJ-SED-SOFT-21C,189995.0,2024,11685 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 592 kW / 805 KM",,
22609206,Mercedes-Benz GLS-Razred Maybach GLS 600 4MATIC Avt.,189000.0,2025,10800 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 410 kW / 557 KM",,
22136129,Mercedes-Benz S-Razred Mercedes-AMG S 63E Performance 4MATIC+ Avt.,189900.0,2024,15490 km,hibridni pogon,avtomatski menjalnik,"3982 ccm, 590 kW / 802 KM",,
22782068,Mercedes-Benz G-Razred G 450 d AMG Line + Notranjost SUPERIOR +TOP OPREMA,,2025,29300 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
18712929,Mercedes-Benz AMG GT Roadster C Roadster Avt.,170800.0,2019,44600 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 410 kW / 557 KM",,
22468225,Mercedes-Benz G-Razred G 450 d Avt.,165990.0,2026,430 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22404413,Mercedes-Benz G-Razred G 450 d Avt.,164900.0,2025,10255 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22644685,Mercedes-Benz S-Razred 450 d 4MATIC AMG Line,177350.0,,,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,NOVO
22611900,Mercedes-Benz G-Razred G 450D - AMG- PANO - BURM. - 360 KAM. - GRET. SED,154990.0,2025,50000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
20083345,Mercedes-Benz G-Razred BRABUS-AMG63-22C-PANORAMA-KAMERA-NAVI,149990.0,2018,150000 km,bencinski motor,avtomatski menjalnik,"5461 ccm, 456 kW / 620 KM",,
22695527,Mercedes-Benz G-Razred G 500 Avt. V8 BRABUS  360 KAM LED PANO 23 COL,149500.0,2023,92000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 310 kW / 421 KM",,
17403439,Mercedes-Benz G-Razred G 400 d STRONGER THAN TIME HERR HORST,149499.0,2019,99720 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
22433272,Mercedes-Benz SL-Razred AMG SL 63 4MATIC+ Avt.,148000.0,2022,13200 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 430 kW / 585 KM",,
21692944,Mercedes-Benz GLE coupe Mercedes-AMG GLE 53 4MATIC+ Coupé,165938.0,,,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,NOVO
22632313,Mercedes-Benz GLE coupe 53 AMG 4MATIC+ ,151684.0,,,bencinski motor,avtomatski menjalnik,"2999 ccm, 330 kW / 449 KM",,NOVO
22632390,Mercedes-Benz GLE-Razred 53 AMG 4MATIC+ ,149605.0,,,bencinski motor,avtomatski menjalnik,"2999 ccm, 330 kW / 449 KM",,NOVO
20771104,Mercedes-Benz AMG GT Roadster Mercedes-AMG GT C,139900.0,2018,25000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 410 kW / 557 KM",,
22654433,Mercedes-Benz AMG GT Coupe AMG GT S Avt.,139000.0,2019,13200 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 410 kW / 557 KM",,
22622309,Mercedes-Benz GLE-Razred 450d 4MAT AMG Line DIGITAL-L-HEAD-PANOR-SOFT-C-22C,137000.0,,,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,NOVO
22621572,Mercedes-Benz GLE-Razred 450d 4MAT AMG Line DIGITAL-L-HEAD-PANOR-SOFT-C-22C,136000.0,,,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,NOVO
22619277,Mercedes-Benz SL-Razred AMG SL 63 4MATIC+ Avt.,135000.0,2023,13200 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 430 kW / 585 KM",,
22347595,Mercedes-Benz GLE-Razred AMG GLE 63 S 4MATIC+ VSA MOŽNA OPREMA,134990.0,2024,44000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 450 kW / 612 KM",,
22781483,Mercedes-Benz GLS-Razred GLS 450 d 4MATIC +TOP OPREMA,,2026,6000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22642114,Mercedes-Benz GLE coupe 450 d 4MATIC AMG Line,139690.0,,,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,NOVO
22603523,Mercedes-Benz AMG GT Coupe 43 ,166315.0,2026,3500 km,bencinski motor,avtomatski menjalnik,"1991 ccm, 310 kW / 421 KM",,
22455172,Mercedes-Benz SL-Razred AMG 63 4MATIC+ |Carbon|Hlaj|HUD|Burmester|ACC|LIFT,129990.0,2023,17000 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 430 kW / 585 KM",,
22696022,Mercedes-Benz GLE coupe GLE 450 d 4MATIC Coup  233  AMG-1.LASTNICA...,99900.0,2024,40000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22724607,Mercedes-Benz S-Razred S450L 4MATIC-SLO-AMG-PANO-22COL-TV-BURMESTER,99900.0,2022,75000 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 280 kW / 381 KM",,
22153896,Mercedes-Benz GLE coupe GLE 300 d 4MATIC Coupé,118455.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 198 kW / 269 KM",,NOVO
22533946,Mercedes-Benz GLS-Razred 450d 4MATIC PREMIUM PLUS-VL.KLJ-360KAM-PANO-MEMORY,101000.0,2025,23684 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22452932,Mercedes-Benz G-Razred G 400d AMG-BURM-STRONGER-LED-360-,99000.0,2020,149000 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
20641119,Mercedes-Benz SL-Razred SL 63 AMG PERFORMANCE PAKET ACC TV AIRSCARF,98980.0,2009,52750 km,bencinski motor,avtomatski menjalnik,"6208 ccm, 386 kW / 525 KM",,
21057486,Mercedes-Benz V-Razred V 300 d AVANTGARDE dolgi,98950.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22042063,Mercedes-Benz V-Razred 300d-4M-AMG-LINE-ZRAČNO-KAM360-ACC-KLJUKA-2X-EL-VR,97995.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
21425826,Mercedes-Benz - 280 SE Coupe 3.5 V8,97990.0,1971,76675 km,bencinski motor,avtomatski menjalnik,"3459 ccm, 147 kW / 200 KM",,
22768452,Mercedes-Benz GLE coupe AMG 53 |Panorama+Distronic+Burmester+HUD+Hlajenje,97990.0,2024,21600 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22533842,Mercedes-Benz GLS-Razred 350d 4MATIC PREMIUM PLUS-VL.KLJ-360KAM-PANO-MEMORY,98990.0,2025,15423 km,diesel motor,avtomatski menjalnik,"2989 ccm, 230 kW / 313 KM",,
22488626,Mercedes-Benz V-Razred 300d AVANTGARDE dolgi,111910.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22521658,Mercedes-Benz V-Razred V 300 d Avantgarde dolgi Avt.,110007.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22692929,Mercedes-Benz GLE coupe 450 d 4MATIC AMG Line,143373.0,2026,6001 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22692889,Mercedes-Benz GLE coupe 450 d 4MATIC PREMIUM+AIRMATIC,143606.0,2026,3761 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22251576,Mercedes-Benz GLE coupe 450 d 4MATIC Coupé-ZRAK-PANO-HEAD-ACC-BURM-ALU22,95990.0,2024,18580 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22520780,Mercedes-Benz S-Razred S 350 d 4MATIC L Avt.,99988.0,2025,40676 km,diesel motor,avtomatski menjalnik,"2989 ccm, 230 kW / 313 KM",,
21803985,Mercedes-Benz V-Razred V 300 d AVANTGARDE dolgi,108598.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22503543,Mercedes-Benz V-Razred V 300 d AVANTGARDE dolgi - AMG.360.Radar...,107991.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22588305,Mercedes-Benz GLE coupe 450d 4MATIC Coupe AMG Line Avt.,94990.0,2024,36663 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22788552,Mercedes-Benz GLS-Razred GLS 63 AMG 4MATIC+ Avt.,94950.0,2021,148018 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 450 kW / 612 KM",,
22754766,Mercedes-Benz CLE-Razred AMG Cabrio 53 4MATIC+ Premium Plus,123308.0,2026,3500 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 330 kW / 449 KM",,
18232726,Mercedes-Benz AMG GT Coupe Mercedes-AMG GT S - CARBONCERAMIC,93500.0,2019,99500 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 384 kW / 522 KM",,
22603408,Mercedes-Benz CLE-Razred AMG 53 4MATIC PREMIUM PLUS,117980.0,2026,3500 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 330 kW / 449 KM",,
22706561,Mercedes-Benz GLE-Razred GLE 450 d 4MATIC AMG Line Avt.,91990.0,2024,52850 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
21372086,Mercedes-Benz V-Razred V 300 d AVANTGARDE dolgi,91500.0,2025,2500 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22415071,Mercedes-Benz S-Razred S 400 d 4MATIC AMG Line Avt.,90490.0,2022,65000 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
22416797,Mercedes-Benz AMG GT Coupe 53 4MATIC ,89990.0,2023,81300 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22682351,Mercedes-Benz CLE-Razred AMG Coupe 53 4MATIC+ Premium Plus,89990.0,2026,3000 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 330 kW / 449 KM",,
22703082,Mercedes-Benz EQS SUV 580 4MATIC AMG Line 108.4 kWh,89990.0,2023,124000 km,elektro pogon,,400 kW,"108,4 kWh",
22325670,Mercedes-Benz GLE-Razred GLE 450 d 4MATIC AMG Line Avt.,89990.0,2024,100000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22458764,Mercedes-Benz V-Razred V 300 d 4MATIC Avantgarde dolgi Avt. AMG ACC 360,89990.0,2026,14500 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
21627009,Mercedes-Benz V-Razred V 300 d AVANTGARDE dolgi ,109160.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22632837,Mercedes-Benz GLS-Razred GLS 450 d 4MATIC AMG -MASAŽA-HLAJENJE SED-ZRAČNO-.,89900.0,2024,128900 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22150095,Mercedes-Benz V-Razred V300d 4MATIC AMG Line Avt. - N1 tovorni 5 sed.,96990.0,2026,18488 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22716026,Mercedes-Benz GLE-Razred GLE 580-V8 4MATIC-AIR-PANO-HUD-USNJE-CARBON-VK-ACC,89300.0,2023,21900 km,bencinski motor,avtomatski menjalnik,"3982 ccm, 360 kW / 489 KM",,
22678791,Mercedes-Benz V-Razred V 300 d 4MATIC dolgi Avt.,89988.0,2026,31357 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22786871,Mercedes-Benz G-Razred G 350 d AUT +DISTRONIC WEBASTO KAMERA +TOP OPREMA,,2017,15500 km,diesel motor,avtomatski menjalnik,"2987 ccm, 180 kW / 245 KM",,
22570688,Mercedes-Benz GLC-Razred GLC 400 4MATIC PREMIUM,95250.0,,,elektro pogon,,360 kW,94 kWh,NOVO
22477348,Mercedes-Benz GLC-Razred GLC 220d 4MATIC AMG Line Avt.,89247.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,NOVO
22526711,Mercedes-Benz E-Razred E 450 d 4MATIC Avantgarde Avt.,81988.0,2025,29645 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
22752250,Mercedes-Benz G-Razred G63 V8 AMG-DESIGNO-MAT SIVA-KAMERA-ŠIBEDAH-TEMP-.,78888.0,2014,103788 km,bencinski motor,avtomatski menjalnik,"5461 ccm, 400 kW / 544 KM",,
22778986,Mercedes-Benz V-Razred V 300 d 4MATIC Style dolgi ,89425.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22744452,Mercedes-Benz V-Razred V 250 d Style dolgi Avt.,84061.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 140 kW / 190 KM",,NOVO
20118197,Mercedes-Benz GLE coupe GLE 400 d 4MATIC,77777.0,2022,60100 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
22184007,Mercedes-Benz GLB-Razred GLB 250+ z EQ TEHNOLOGIJO,77338.0,,,elektro pogon,,200 kW,85 kWh,NOVO
22730547,Mercedes-Benz CLE-Razred 53 AMG Cabrio 4MATIC+ Avt.-VIRTUAL-LED-NAVI-ALU,76990.0,2026,3449 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 347 kW / 472 KM",,
22562029,Mercedes-Benz V-Razred V 300 d Style Avt.+19 COL+ACC+7 SEDEŽEV+LED+360°,76990.0,2025,15000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,
22751134,Mercedes-Benz S-Razred S 400 d 4MATIC AMG Line Avt.,76900.0,2021,172300 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
22169475,Mercedes-Benz V-Razred V 300 d 4MATIC AVANTGARDE dolgi,76250.0,2020,113000 km,diesel motor,avtomatski menjalnik,"1950 ccm, 140 kW / 190 KM",,
22325242,Mercedes-Benz GLC coupe 220d 4Matic Coupe AMG Line,87500.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,NOVO
22761930,Mercedes-Benz GLC coupe Coupe 220d 4MATIC AMG Line Avt.,85800.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,NOVO
22570167,Mercedes-Benz GLE-Razred GLE 450d 4M AMG|ZRAČNO|PANO|MULTIBEAM|HUD|HLAJENJE,75990.0,2024,59990 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
20893286,Mercedes-Benz GLE coupe Mercedes-AMG GLE 53 4MATIC+,75980.0,2021,104980 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22409862,Mercedes-Benz GLC-Razred GLC 220d 4MATIC AMG Line Avt. AKCIJSKA CENA,84850.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,NOVO
22715641,Mercedes-Benz V-Razred V 300 d 4MATIC Style dolgi Avt.,84663.0,,,diesel motor,avtomatski menjalnik,"1950 ccm, 174 kW / 237 KM",,NOVO
22575430,Mercedes-Benz GLC coupe 220d AMG Line,86485.0,,,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,NOVO
21662783,Mercedes-Benz EQS 450 4Matic - Electric Art - Airmatic-odbitni DDV,74990.0,2023,49000 km,elektro pogon,,265 kW,"108,4 kWh",
22153872,Mercedes-Benz GLE-Razred GLE 400d 4MATIC AMG ACC FUL LED ZRAČNO HUD 360°KAM,77000.0,2023,86000 km,diesel motor,avtomatski menjalnik,"2989 ccm, 243 kW / 330 KM",,
22789481,Mercedes-Benz AMG GT 4-vratni Coupe AMG GT 53 4matic+ZRAČNO|V8look|MAX OPREMA,74950.0,2020,77000 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22546568,Mercedes-Benz GLE coupe 450d-4M-AMG-LINE-ZRACNO-PANO-HLAJ-SED-360KAM-ACC..,74950.0,2024,89776 km,diesel motor,avtomatski menjalnik,"2989 ccm, 270 kW / 367 KM",,
21391283,Mercedes-Benz GLE coupe GLE 400d 4MATIC AMG Line DISTRONIC PLUS 360 kamera,74910.0,2020,66079 km,diesel motor,avtomatski menjalnik,"2925 ccm, 243 kW / 330 KM",,
20747983,Mercedes-Benz GLE coupe GLE 53 AMG 4M+ ADS+ Airmatic Distronic+ Head-up,74900.0,2021,49216 km,bencinski motor,avtomatski menjalnik,"2999 ccm, 320 kW / 435 KM",,
22369528,Mercedes-Benz G-Razred G 350 BlueTEC • ODLIČNO OHRANJEN •BOGATA OPREMA•  ,74900.0,2013,202000 km,diesel motor,avtomatski menjalnik,"2987 ccm, 155 kW / 211 KM",,
22737544,Mercedes-Benz S-Razred S 350 d 4MATIC AMG Line Avt.,74900.0,2021,182000 km,diesel motor,avtomatski menjalnik,"2925 ccm, 210 kW / 286 KM",,
22688857,Mercedes-Benz GLC-Razred GLC 220d 4MATIC AMG Line Avt.,,,,diesel motor,avtomatski menjalnik,"1993 ccm, 145 kW / 197 KM",,NOVO
22601494,Mercedes-Benz V-Razred V 300 d Avantgarde dolgi Avt.BLAZINE.VELIKO OPREME,74298.0,2023,73554 km,diesel motor,avtomatski menjalnik,"1950 ccm, 176 kW / 239 KM",,
